turn_id,session_id,start_timestamp,end_timestamp,local_date,local_hour,trigger,latency_seconds,message_count,text_chars,has_text,has_media,uses_reply,uses_mention,inbound_direct,bot_targeted_reply,utility_like,any_followup_2m,explicit_followup_2m,followup_seconds
251,1,1784797861,1784797884,2026-07-23,17,自主定向回复,1,3,54,True,True,True,False,False,True,False,True,False,1
252,1,1784798175,1784798175,2026-07-23,17,被点名/被回复,1,1,6,True,False,True,False,True,True,False,True,True,1
253,1,1784798214,1784798214,2026-07-23,17,被点名/被回复,1,1,3,True,False,True,False,True,True,False,True,True,23
254,1,1784798253,1784798253,2026-07-23,17,被点名/被回复,3,1,36,True,True,True,False,True,True,False,True,True,29
255,1,1784798295,1784798296,2026-07-23,17,被点名/被回复,13,2,51,True,True,True,False,True,True,False,True,True,22
256,1,1784798328,1784798328,2026-07-23,17,被点名/被回复,7,1,18,True,True,True,False,True,True,False,True,True,18
257,1,1784798360,1784798362,2026-07-23,17,被点名/被回复,14,2,40,True,True,True,False,True,True,False,True,True,53
258,1,1784798428,1784798432,2026-07-23,17,被点名/被回复,2,3,37,True,True,True,False,True,True,False,True,False,47
259,1,1784798510,1784798510,2026-07-23,17,连续对话,2,1,1,True,False,False,False,False,False,False,True,True,3
260,1,1784798549,1784798549,2026-07-23,17,被点名/被回复,23,1,16,True,True,True,False,True,True,False,True,True,24
261,1,1784798574,1784798574,2026-07-23,17,被点名/被回复,1,1,3,True,False,True,False,True,True,False,True,False,19
262,1,1784798808,1784798809,2026-07-23,17,自主定向回复,9,2,19,True,True,True,False,False,True,False,True,True,33
263,1,1784798856,1784798864,2026-07-23,17,被点名/被回复,7,4,46,True,True,True,True,True,True,False,True,True,14
264,1,1784798904,1784798906,2026-07-23,17,被点名/被回复,14,2,37,True,False,False,False,True,False,False,True,True,9
265,1,1784798932,1784798932,2026-07-23,17,被点名/被回复,15,1,30,True,True,True,False,True,True,False,True,True,13
266,1,1784798959,1784798959,2026-07-23,17,被点名/被回复,13,1,19,True,False,True,False,True,True,False,True,False,1
267,1,1784798961,1784798961,2026-07-23,17,连续对话,1,1,0,False,True,False,False,False,False,False,True,True,2
268,1,1784798980,1784798981,2026-07-23,17,被点名/被回复,13,2,61,True,True,True,False,True,True,False,True,False,4
269,1,1784798989,1784798996,2026-07-23,17,连续对话,4,2,91,True,True,False,False,False,False,False,True,False,13
270,1,1784799010,1784799010,2026-07-23,17,连续对话,1,1,154,True,True,False,False,False,False,False,True,True,9
271,1,1784799026,1784799034,2026-07-23,17,被点名/被回复,1,3,75,True,True,True,False,True,True,True,True,True,3
272,1,1784799041,1784799053,2026-07-23,17,被点名/被回复,4,6,215,True,True,True,False,True,True,True,True,False,7
273,1,1784799082,1784799082,2026-07-23,17,连续对话,1,2,141,True,False,False,False,False,False,True,True,True,1
274,1,1784799129,1784799129,2026-07-23,17,被点名/被回复,5,1,37,True,True,True,False,True,True,False,True,False,28
275,1,1784799193,1784799193,2026-07-23,17,自主定向回复,6,1,16,True,True,True,False,False,True,False,True,False,18
276,1,1784799234,1784799236,2026-07-23,17,连续对话,2,2,27,True,True,False,False,False,False,False,True,False,1
277,1,1784799238,1784799238,2026-07-23,17,连续对话,1,1,0,False,True,False,False,False,False,False,True,False,4
278,1,1784799286,1784799286,2026-07-23,17,连续对话,3,1,0,False,True,False,False,False,False,False,True,False,0
279,1,1784799291,1784799291,2026-07-23,17,连续对话,5,1,0,False,True,False,False,False,False,False,True,True,34
280,1,1784799343,1784799343,2026-07-23,17,被点名/被回复,18,1,14,True,False,True,False,True,True,False,True,False,6
281,1,1784799885,1784799887,2026-07-23,17,被点名/被回复,15,2,37,True,True,True,False,True,True,False,True,False,8
282,1,1784799898,1784799898,2026-07-23,17,连续对话,3,1,0,False,True,False,False,False,False,False,True,True,4
283,1,1784799926,1784799926,2026-07-23,17,被点名/被回复,8,1,20,True,False,True,False,True,True,False,True,False,1
284,1,1784799994,1784799994,2026-07-23,17,连续对话,15,1,27,True,False,False,False,False,False,False,True,True,41
285,1,1784800048,1784800051,2026-07-23,17,被点名/被回复,13,2,43,True,True,True,False,True,True,False,True,True,30
286,1,1784800096,1784800096,2026-07-23,17,被点名/被回复,15,1,18,True,True,True,False,True,True,False,True,True,77
287,1,1784800211,1784800212,2026-07-23,17,被点名/被回复,14,2,31,True,True,True,False,True,True,False,True,False,4
288,1,1784800234,1784800234,2026-07-23,17,连续对话,3,1,0,False,True,False,False,False,False,False,True,True,3
289,1,1784800237,1784800237,2026-07-23,17,被点名/被回复,0,1,0,False,True,False,False,True,False,False,True,True,11
290,1,1784800279,1784800279,2026-07-23,17,被点名/被回复,31,1,22,True,True,True,False,True,True,False,True,True,32
291,1,1784800338,1784800338,2026-07-23,17,被点名/被回复,2,1,3,True,False,True,False,True,True,False,True,True,25
292,1,1784800395,1784800395,2026-07-23,17,被点名/被回复,9,1,22,True,False,True,False,True,True,False,False,False,
293,1,1784800808,1784800808,2026-07-23,18,环境话题加入,4,1,0,False,True,False,False,False,False,False,True,False,14
294,1,1784800897,1784800897,2026-07-23,18,连续对话,3,1,0,False,True,False,False,False,False,False,True,True,53
295,1,1784800977,1784800977,2026-07-23,18,被点名/被回复,3,1,15,True,True,False,False,True,False,False,True,True,16
296,1,1784801012,1784801014,2026-07-23,18,被点名/被回复,4,2,30,True,True,True,False,True,True,False,True,False,9
297,1,1784801051,1784801055,2026-07-23,18,自主定向回复,2,2,29,True,True,True,False,False,True,False,True,False,7
298,1,1784801188,1784801188,2026-07-23,18,连续对话,0,1,0,False,True,False,False,False,False,False,True,False,6
299,1,1784801198,1784801198,2026-07-23,18,连续对话,3,1,0,False,True,False,False,False,False,False,True,False,9
300,1,1784801416,1784801423,2026-07-23,18,环境话题加入,5,2,0,False,True,False,False,False,False,False,True,False,1
301,1,1784801529,1784801529,2026-07-23,18,连续对话,2,1,6,True,False,False,False,False,False,False,True,False,48
302,1,1784801708,1784801708,2026-07-23,18,连续对话,42,1,47,True,True,False,False,False,False,False,True,True,11
303,1,1784801794,1784801794,2026-07-23,18,被点名/被回复,5,1,21,True,False,True,False,True,True,False,True,False,14
304,1,1784801943,1784801958,2026-07-23,18,被点名/被回复,0,3,25,True,True,True,True,True,True,False,True,True,1
305,1,1784801973,1784801975,2026-07-23,18,被点名/被回复,3,2,22,True,True,True,False,True,True,False,True,False,18
306,1,1784801999,1784802002,2026-07-23,18,连续对话,3,2,34,True,True,False,False,False,False,True,True,True,3
307,1,1784802011,1784802011,2026-07-23,18,被点名/被回复,2,1,16,True,False,True,False,True,True,False,True,True,2
308,1,1784802037,1784802037,2026-07-23,18,被点名/被回复,8,1,21,True,True,True,False,True,True,False,True,True,23
309,1,1784802076,1784802076,2026-07-23,18,被点名/被回复,2,1,26,True,True,True,False,True,True,False,True,True,38
310,1,1784802128,1784802129,2026-07-23,18,被点名/被回复,14,2,49,True,True,True,False,True,True,False,True,False,15
311,1,1784802158,1784802163,2026-07-23,18,连续对话,5,2,4,True,True,False,True,False,False,False,True,True,3
312,1,1784802212,1784802212,2026-07-23,18,被点名/被回复,1,2,0,False,True,False,False,True,False,False,True,False,1
313,1,1784802214,1784802214,2026-07-23,18,连续对话,1,1,0,False,True,False,False,False,False,False,True,False,1
314,1,1784802217,1784802232,2026-07-23,18,自主定向回复,2,3,71,True,True,True,False,False,True,False,True,False,1
315,1,1784802236,1784802236,2026-07-23,18,连续对话,1,1,0,False,True,False,False,False,False,False,True,True,4
316,1,1784802254,1784802254,2026-07-23,18,被点名/被回复,14,1,22,True,True,True,False,True,True,False,True,False,1
317,1,1784802257,1784802257,2026-07-23,18,连续对话,2,1,0,False,True,False,False,False,False,False,True,False,18
318,1,1784802280,1784802280,2026-07-23,18,连续对话,3,1,0,False,True,False,False,False,False,False,True,True,6
319,1,1784802303,1784802303,2026-07-23,18,被点名/被回复,3,1,17,True,True,True,False,True,True,False,True,False,0
320,1,1784802322,1784802322,2026-07-23,18,连续对话,1,1,0,False,True,False,False,False,False,False,True,True,1
321,1,1784802336,1784802336,2026-07-23,18,被点名/被回复,1,1,28,True,False,True,False,True,True,False,True,True,2
322,1,1784802351,1784802351,2026-07-23,18,被点名/被回复,8,1,35,True,False,True,False,True,True,False,True,False,2
323,1,1784802356,1784802356,2026-07-23,18,连续对话,3,1,0,False,True,False,False,False,False,False,True,False,39
324,1,1784802397,1784802397,2026-07-23,18,连续对话,2,1,0,False,True,False,False,False,False,False,True,True,7
325,1,1784802417,1784802417,2026-07-23,18,被点名/被回复,13,1,21,True,False,True,False,True,True,False,True,True,23
326,1,1784802457,1784802459,2026-07-23,18,被点名/被回复,16,2,32,True,True,True,False,True,True,False,True,False,16
327,1,1784802495,1784802495,2026-07-23,18,连续对话,12,1,24,True,False,False,False,False,False,False,True,False,0
328,1,1784802513,1784802526,2026-07-23,18,连续对话,0,4,45,True,True,False,False,False,False,False,True,False,1
329,1,1784802528,1784802528,2026-07-23,18,连续对话,1,1,0,False,True,False,False,False,False,False,True,False,2
330,1,1784802531,1784802531,2026-07-23,18,连续对话,1,1,6,True,False,False,False,False,False,False,True,True,3
331,1,1784802602,1784802608,2026-07-23,18,被点名/被回复,4,3,55,True,True,True,False,True,True,False,True,False,8
332,1,1784802681,1784802681,2026-07-23,18,自主定向回复,17,1,32,True,True,True,False,False,True,False,True,True,31
333,1,1784802726,1784802726,2026-07-23,18,被点名/被回复,1,1,35,True,False,False,False,True,False,False,True,False,0
334,1,1784802728,1784802728,2026-07-23,18,连续对话,2,1,0,False,True,False,False,False,False,False,True,False,2
335,1,1784802753,1784802753,2026-07-23,18,连续对话,3,1,0,False,True,False,False,False,False,False,True,False,48
336,1,1784802805,1784802805,2026-07-23,18,连续对话,4,1,0,False,True,False,False,False,False,False,True,False,6
337,1,1784802816,1784802816,2026-07-23,18,连续对话,0,1,0,False,True,False,False,False,False,False,True,False,16
338,1,1784803139,1784803141,2026-07-23,18,环境话题加入,16,2,65,True,True,False,False,False,False,False,True,False,50
339,1,1784803205,1784803205,2026-07-23,18,连续对话,7,1,0,False,True,False,False,False,False,False,False,False,
340,2,1784803613,1784803613,2026-07-23,18,环境话题加入,1,1,20,True,False,False,False,False,False,False,True,False,31
341,3,1784805293,1784805293,2026-07-23,19,环境话题加入,3,1,3,True,False,False,True,False,False,False,True,True,68
342,3,1784805376,1784805376,2026-07-23,19,被点名/被回复,4,1,14,True,True,True,False,True,True,False,True,False,1
343,3,1784805493,1784805493,2026-07-23,19,连续对话,3,1,0,False,True,False,False,False,False,False,True,False,5
344,3,1784805506,1784805506,2026-07-23,19,连续对话,8,1,0,False,True,False,False,False,False,False,True,False,12
345,3,1784805719,1784805719,2026-07-23,19,环境话题加入,5,1,23,True,True,False,False,False,False,False,True,False,6
346,3,1784805948,1784805949,2026-07-23,19,被点名/被回复,14,2,27,True,False,True,False,True,True,False,True,False,7
347,3,1784806086,1784806086,2026-07-23,19,自主定向回复,6,1,66,True,False,True,True,False,True,False,True,True,9
348,3,1784806145,1784806145,2026-07-23,19,被点名/被回复,3,1,8,True,False,False,False,True,False,False,True,False,10
349,3,1784807198,1784807198,2026-07-23,19,环境话题加入,3,1,0,False,True,False,False,False,False,False,False,False,
350,3,1784807343,1784807346,2026-07-23,19,连续对话,5,2,0,False,True,False,False,False,False,False,True,False,87
351,3,1784807977,1784807979,2026-07-23,19,环境话题加入,11,2,25,True,True,False,False,False,False,False,True,False,6
352,3,1784808005,1784808005,2026-07-23,20,连续对话,20,1,24,True,False,False,False,False,False,True,True,False,9
353,3,1784808015,1784808015,2026-07-23,20,连续对话,1,1,8,True,True,False,False,False,False,False,False,False,
354,3,1784808179,1784808179,2026-07-23,20,连续对话,3,1,1,True,False,False,False,False,False,False,True,False,2
355,3,1784808395,1784808401,2026-07-23,20,环境话题加入,5,2,0,False,True,False,False,False,False,False,True,True,21
356,3,1784808425,1784808425,2026-07-23,20,被点名/被回复,2,1,13,True,False,True,False,True,True,True,True,False,1
357,3,1784808436,1784808438,2026-07-23,20,自主定向回复,10,2,27,True,True,True,False,False,True,False,True,False,12
358,3,1784808469,1784808469,2026-07-23,20,自主定向回复,4,1,223,True,False,True,False,False,True,False,True,True,26
359,3,1784808512,1784808514,2026-07-23,20,被点名/被回复,17,2,60,True,True,True,False,True,True,False,True,True,24
360,3,1784808550,1784808552,2026-07-23,20,被点名/被回复,3,2,17,True,True,False,False,True,False,False,True,False,112
361,3,1784808835,1784808841,2026-07-23,20,被点名/被回复,8,3,72,True,True,False,True,True,False,False,True,False,19
362,3,1784808879,1784808881,2026-07-23,20,连续对话,0,2,55,True,True,False,False,False,False,False,True,False,0
363,3,1784808893,1784808899,2026-07-23,20,连续对话,12,2,19,True,True,False,False,False,False,False,True,False,1
364,3,1784809020,1784809020,2026-07-23,20,连续对话,20,1,33,True,True,False,False,False,False,False,True,False,17
365,3,1784809043,1784809048,2026-07-23,20,连续对话,4,2,0,False,True,False,False,False,False,False,True,False,9
366,3,1784809059,1784809067,2026-07-23,20,连续对话,2,2,4,True,True,False,True,False,False,False,True,False,5
367,3,1784809100,1784809100,2026-07-23,20,连续对话,3,1,0,False,True,False,False,False,False,False,True,False,9
368,3,1784809111,1784809111,2026-07-23,20,连续对话,2,1,8,True,True,False,True,False,False,False,True,False,3
369,3,1784809413,1784809413,2026-07-23,20,被点名/被回复,10,1,34,True,False,True,False,True,True,False,True,False,5
370,3,1784809454,1784809454,2026-07-23,20,自主定向回复,15,1,29,True,True,True,False,False,True,False,True,False,2
371,3,1784809512,1784809512,2026-07-23,20,连续对话,2,1,0,False,True,False,False,False,False,False,True,False,1
372,3,1784809518,1784809518,2026-07-23,20,连续对话,5,1,0,False,True,False,False,False,False,False,True,False,74
373,3,1784810114,1784810114,2026-07-23,20,环境话题加入,18,1,0,False,True,False,False,False,False,False,True,False,4
374,3,1784810133,1784810138,2026-07-23,20,自主定向回复,15,3,19,True,True,True,False,False,True,False,True,False,4
375,3,1784810153,1784810153,2026-07-23,20,连续对话,11,1,0,False,True,False,False,False,False,False,True,False,66
376,3,1784810234,1784810234,2026-07-23,20,连续对话,4,1,0,False,True,False,False,False,False,False,False,False,
377,4,1784811122,1784811122,2026-07-23,20,环境话题加入,1,1,0,False,True,False,False,False,False,False,True,False,1
378,4,1784811445,1784811527,2026-07-23,20,环境话题加入,0,2,155,True,False,False,True,False,False,False,True,False,15
